 4094426 162.95  67.61   2.09
 4095256 149.95  59.45   2.35
 4096084 149.11  66.94   2.22
 4096137 149.27  59.04   2.14
 4096921 148.48  59.11   2.33
 4097751 157.70  60.48   2.15
 4097762 170.98  63.72   2.06
 4098550 170.51  70.28   2.21
 4098614 165.01  70.13   2.18
 4099429 171.64  63.73   2.41
 4100287 156.94  69.97   2.00
 4100681 171.75  70.16   2.43
 4101274 148.90  59.36   2.42
 4101651 167.27  61.94   2.48
 4102560 149.14  60.22   1.96
 4102903 168.92  70.93   2.12
 4103650 170.11  70.02   2.31
 4104343 148.03  59.74   2.45
 4104659 148.31  68.32   2.12
 4105218 149.40  67.93   1.97
 4105703 149.40  59.18   2.43
 4106428 149.93  59.51   2.17
 4106796 171.53  70.47   2.39
 4107560 170.20  70.32   2.17
 4108032 168.35  60.58   2.29
 4108327 170.76  59.60   2.42
 4108845 149.63  59.08   2.53
 4108879 148.97  59.50   2.23
 4109219 171.76  59.05   2.04
 4109510 149.89  70.20   2.44
 4109933 162.95  67.38   2.26
 4110823 148.93  64.28   2.18
 4111647 170.42  59.61   1.96
 4112487 170.29  70.17   2.34
 4112635 170.28  59.08   2.16
 4112822 167.56  59.26   2.27
 4113702 149.50  59.47   2.08
 4114206 170.62  62.85   2.10
 4114822 149.68  70.23   2.46
 4114892 150.58  66.06   2.52
 4115106 160.78  62.57   2.10
 4116085 149.60  68.93   2.50
 4116786 148.14  59.66   2.32
 4117198 148.42  70.85   2.15
 4117906 148.78  59.33   2.03
 4118352 149.50  60.57   2.05
 4119309 148.96  60.00   2.45
 4120194 148.29  59.40   2.03
 4121059 170.31  70.17   2.01
 4121554 171.30  60.12   2.34
 4122021 149.56  70.09   2.05
 4122818 171.87  66.53   2.06
 4123119 149.41  64.35   2.12
 4123946 162.78  60.38   2.43
 4124343 148.52  62.12   2.14
 4124440 152.13  59.71   2.19
 4125281 163.38  66.62   2.01
 4125492 148.55  68.70   2.22
 4125862 148.79  59.83   2.42
 4126066 149.75  70.99   2.17
 4126468 149.31  68.75   2.41
 4126936 149.33  59.59   2.10
 4127347 170.10  61.12   2.26
 4127932 170.61  65.17   2.10
 4128717 148.58  66.86   2.31
 4128891 170.59  59.47   2.54
 4129496 148.20  64.10   2.49
 4129506 149.80  65.75   2.16
 4129693 154.31  64.42   2.05
 4130036 170.97  68.33   2.55
 4130826 148.95  63.96   2.12
 4131454 149.80  59.15   2.38
 4132162 169.72  70.33   2.34
 4132730 148.94  70.39   2.23
 4133227 151.10  70.38   2.04
 4133698 148.28  66.93   2.10
 4133799 171.57  70.09   2.28
 4134412 148.47  70.30   2.07
 4134478 171.94  70.15   2.06
 4134795 149.11  67.48   2.25
 4135122 170.78  70.25   2.29
 4135907 149.56  67.78   2.25
 4136230 167.47  63.64   2.38
 4136620 148.39  64.15   2.31
 4136903 163.67  70.55   2.44
 4137320 171.01  69.70   2.24
 4138052 169.37  70.90   2.05
 4138929 149.00  62.57   2.40
 4139617 148.22  70.12   1.99
 4139627 163.92  63.56   2.54
 4140189 149.15  59.98   2.37
 4140995 149.92  70.49   2.24
 4141693 171.98  59.13   2.12
 4142588 156.23  70.94   2.47
 4142984 171.94  68.75   2.02
 4143022 171.75  70.01   2.27
 4143460 170.36  69.73   2.34
 4143972 149.51  59.72   2.25
 4144602 171.43  70.96   2.38
 4144748 169.47  59.95   2.39
 4145479 148.47  65.63   2.39
 4146244 149.95  70.29   2.15
 4146497 149.28  63.66   2.12
 4146971 163.35  64.18   2.42
 4147861 171.30  70.58   2.04
 4148190 148.53  59.03   2.27
 4148450 170.78  66.32   2.49
 4149123 149.57  70.36   2.46
 4150012 148.84  59.73   2.23
 4150329 148.15  59.74   2.54
 4150698 148.53  70.63   2.40
 4151309 148.51  70.59   2.17
 4152292 148.87  59.47   2.35
 4153026 170.53  70.91   2.55
 4153374 169.80  61.35   2.05
 4153757 149.90  59.45   2.54
 4154734 170.18  59.22   2.33
 4155310 149.17  70.63   2.19
 4155777 160.58  70.05   2.39
 4156579 148.31  68.68   2.04
 4156728 161.84  70.49   2.37
 4157098 148.53  70.51   2.25
 4157352 170.48  66.88   2.01
 4158132 170.61  59.11   2.30
 4158798 170.14  70.90   2.28
 4159067 170.47  59.56   2.40
 4159688 164.70  70.27   2.12
 4160039 149.35  70.67   2.26
 4160376 148.72  59.76   2.11
 4161105 148.60  59.73   2.37
 4161629 170.62  59.25   2.28
 4162291 170.64  59.26   2.06
 4162930 148.27  59.67   2.16
 4163855 148.41  59.02   2.18
 4164734 171.61  66.45   2.47
 4165097 171.44  59.77   2.37
 4165668 149.72  69.38   2.48
 4166637 148.81  61.50   2.53
 4167273 149.23  61.22   2.40
 4167604 153.25  59.34   2.14
 4168083 152.11  59.49   1.99
 4168301 149.57  59.46   2.26
 4168868 148.07  70.87   2.17
 4169763 149.51  70.61   2.54
 4169928 169.37  59.10   2.19
 4170075 170.85  67.40   2.24
 4170220 171.33  59.60   2.11
 4170711 171.16  63.42   2.40
 4171015 148.94  70.31   2.42
 4171835 170.33  70.61   2.10
 4172176 171.01  70.85   2.22
 4172554 160.00  70.29   2.00
 4173321 171.80  70.33   2.52
 4173382 148.44  59.63   2.33
 4174287 148.02  64.67   2.31
 4174673 149.21  62.64   2.04
 4174828 170.86  59.10   1.98
 4174881 171.46  61.02   2.34
 4175478 156.88  70.20   2.22
 4175995 162.93  59.88   2.05
 4176987 171.36  66.88   2.15
 4177336 148.32  59.52   2.02
 4177855 157.22  70.09   2.20
 4177932 151.28  70.80   2.30
 4178117 171.85  61.32   2.22
 4178553 148.60  70.36   2.21
 4179101 171.55  69.37   2.39
 4179858 171.01  70.98   2.17
 4180368 148.89  69.64   2.43
 4180618 149.21  70.46   1.96
 4181218 148.06  59.80   2.35
 4181743 171.39  59.28   2.18
 4182070 155.60  70.38   2.35
 4182461 171.38  59.68   2.34
 4182869 149.53  70.57   2.55
 4182891 170.43  69.39   2.48
 4183310 148.64  61.22   2.05
 4183559 171.76  59.58   2.40
 4184362 170.03  59.53   2.02
 4185073 170.96  59.97   2.30
 4185686 171.56  70.96   2.18
 4185854 171.73  59.16   2.45
 4186003 167.58  67.28   2.30
 4186208 162.81  60.62   2.12
 4186784 149.44  70.52   2.06
 4186939 171.99  63.74   2.49
 4187892 171.52  59.22   2.15
 4188440 148.71  59.65   2.22
 4188845 170.54  62.71   2.20
 4189485 170.04  59.88   2.38
 4189701 169.33  70.49   2.39
 4190491 171.36  59.93   2.30
 4191437 149.01  63.68   2.27
 4192396 171.07  70.29   2.12
 4192446 148.56  70.41   2.08
 4192824 158.11  59.75   2.12
 4193204 149.40  70.61   2.05
 4193727 149.80  70.73   2.00
 4194261 161.63  70.94   2.09
 4194369 149.17  59.47   2.44
 4194569 149.41  59.50   2.30
 4195048 148.43  59.93   2.06
 4195848 149.30  70.24   2.34
 4196839 170.42  66.76   2.44
 4197055 154.30  59.39   2.27
 4197808 170.09  70.82   2.18
 4198382 148.09  59.08   2.37
 4199141 161.57  61.19   2.19
 4199313 148.63  59.81   2.08
 4199904 149.67  62.87   2.19
 4200242 170.54  59.18   2.41
 4200260 152.40  60.03   2.48
 4200764 170.26  66.21   2.45
 4201096 149.61  59.75   2.16
 4201913 154.78  70.67   2.21
 4202855 150.44  59.03   2.22
 4203013 171.28  70.64   2.48
 4203372 171.40  59.78   2.45
 4203777 149.79  70.86   2.01
 4204710 148.74  70.88   2.34
 4205198 171.72  59.98   2.43
 4205498 149.38  70.61   2.48
 4205581 171.55  65.75   2.51
 4206467 148.89  64.60   2.33
 4207295 149.40  66.72   2.19
 4207459 157.39  59.84   2.16
 4208167 170.83  64.90   2.42
 4208829 171.09  68.20   2.13
 4208859 149.89  59.49   2.42
 4209515 170.18  59.78   2.22
 4210379 149.13  70.58   2.01
 4211014 170.72  67.09   2.21
 4211855 152.43  70.68   2.38
 4212843 158.96  68.13   2.36
 4213208 170.74  67.49   2.03
 4213490 170.94  59.66   2.51
 4213572 148.42  59.03   2.08
 4213806 149.94  65.26   2.08
 4214612 171.23  70.01   2.49
 4214725 159.13  70.67   2.46
 4214821 148.63  70.28   2.23
 4215713 170.07  70.44   2.39
 4216558 170.60  59.79   2.21
 4217326 170.59  64.95   2.01
 4217539 168.65  59.51   2.27
 4218401 149.20  70.51   2.05
 4218433 171.88  66.64   2.51
 4218914 171.18  59.73   2.01
 4219756 170.57  70.05   2.26
 4220015 149.91  68.69   1.95
 4220349 149.66  59.78   2.39
 4220982 171.03  70.08   2.46
 4221275 149.03  61.51   2.01
 4222193 149.45  59.21   2.07
 4222544 148.09  59.23   2.31
 4222982 149.18  70.30   2.53
 4223276 171.24  69.02   2.31
 4223971 171.92  68.40   1.99
 4224209 153.92  70.21   2.24
 4224614 148.78  70.61   2.11
 4225259 149.78  67.98   2.12
 4225806 148.05  69.79   1.96
 4226297 170.27  61.38   2.02
 4226320 171.76  68.46   2.24
 4227007 157.52  59.42   2.37
 4227109 171.50  59.05   2.23
 4227674 171.77  70.74   2.03
 4228611 171.65  67.67   2.16
 4228749 170.70  70.04   2.20
 4228868 162.67  70.38   2.51
 4229155 170.92  59.74   2.42
 4229617 148.44  59.04   2.18
 4230437 165.79  59.82   2.21
 4230486 149.96  59.61   2.45
 4230770 148.78  70.64   2.42
 4231634 170.66  70.88   2.15
 4232367 171.58  59.14   2.44
 4233091 148.68  61.97   2.31
 4233580 168.65  60.64   2.46
 4234002 148.99  65.29   2.48
 4234250 171.94  60.72   2.05
 4234901 149.73  69.53   2.04
 4235528 153.12  65.70   2.19
 4236005 170.96  66.77   1.96
 4236795 170.41  59.63   2.35
 4236943 171.32  68.99   2.13
 4237634 170.79  70.16   2.18
 4237838 149.32  68.40   2.33
 4238726 170.87  69.21   2.23
 4238813 170.26  67.45   2.13
 4239107 171.34  70.51   2.12
 4239807 149.07  59.85   2.15
 4239809 148.05  59.83   2.43
 4240631 165.21  65.21   2.29
 4240752 148.23  59.30   2.36
 4240930 149.92  59.16   2.25
 4241919 166.64  59.49   2.16
 4242651 148.38  70.49   2.48
 4243068 149.45  59.74   2.16
 4243730 149.39  63.11   2.21
 4244599 149.33  68.50   2.19
 4244985 148.85  67.88   2.14
 4245112 148.56  60.97   2.47
 4245539 170.40  70.01   2.29
 4245720 148.53  59.47   2.44
 4246435 148.16  70.08   2.21
 4247310 171.67  59.50   2.40
 4248190 170.97  59.93   2.14
 4248448 171.30  70.45   2.36
 4248861 164.37  70.74   2.45
 4249814 162.99  70.84   2.34
 4250348 151.74  59.66   2.14
 4250960 171.19  70.83   2.11
 4250978 153.50  70.66   2.02
 4251876 170.98  67.31   2.45
 4251956 163.29  59.44   2.01
 4252943 151.70  59.82   2.42
 4253052 148.40  61.54   1.99
 4253247 150.52  70.82   2.23
 4254142 170.33  59.43   2.08
 4254922 148.01  59.46   2.18
 4255405 171.84  66.20   2.24
 4256072 148.25  61.34   2.30
 4257011 150.76  59.37   2.41
 4257220 169.35  70.46   2.04
 4257715 151.37  70.93   2.17
 4258142 148.12  67.38   2.18
 4258784 149.74  59.16   2.31
 4258847 171.12  70.31   2.41
 4259693 149.47  68.73   2.46
 4260318 170.79  59.46   2.21
 4260641 171.47  70.82   2.17
 4260691 149.65  64.89   2.28
 4261581 153.83  70.01   2.20
 4262411 148.56  69.09   2.02
 4262737 171.27  59.15   2.29
 4262738 148.82  70.10   2.29
 4263076 170.87  70.27   2.12
 4264076 149.28  63.29   2.21
 4264426 148.15  70.56   2.32
 4264685 170.09  70.48   2.31
 4265392 148.70  70.71   2.39
 4266091 170.35  59.66   2.06
 4266700 170.68  70.30   2.26
 4267381 148.85  59.48   2.15
 4267740 170.80  68.49   2.35
 4268736 157.17  70.98   2.04
 4269664 159.81  70.70   2.46
 4270405 149.25  70.58   2.03
 4271174 171.05  69.08   2.49
 4271422 149.01  59.42   2.28
 4271649 170.21  59.75   2.07
 4271866 149.25  59.73   2.36
 4272530 171.54  59.68   1.98
 4273118 171.24  66.71   2.00
 4273810 150.25  68.50   2.17
 4273971 161.36  59.36   2.13
 4274048 148.97  59.28   2.22
 4274146 148.82  70.75   2.21
 4274951 171.52  70.75   2.48
 4275636 171.41  62.70   2.48
 4275662 171.38  66.06   2.37
 4276121 170.98  70.01   1.96
 4276268 149.21  70.04   2.22
 4277023 148.66  62.52   2.37
 4277219 171.29  59.86   2.41
 4277338 171.97  70.61   2.07
 4278016 169.08  67.60   2.54
 4278504 149.51  70.15   2.00
 4279160 166.77  70.36   2.35
 4279248 170.16  60.67   2.08
 4280199 160.20  61.97   2.43
 4280852 170.43  70.82   1.97
 4281694 149.23  70.55   2.01
 4282150 167.86  70.86   2.03
 4282688 156.60  59.18   2.31
 4283439 171.08  69.43   2.24
 4284215 148.23  66.70   2.45
 4284635 170.23  70.12   2.37
 4284656 148.57  64.80   2.41
 4284794 156.72  70.13   2.26
 4284976 170.59  62.46   2.12
 4285243 148.25  67.35   2.29
 4286195 167.76  70.20   2.16
 4286317 149.35  70.36   2.37
 4286671 153.94  70.35   2.39
 4287610 149.21  60.93   2.37
 4288377 170.70  67.62   2.09
 4288457 170.77  70.61   2.40
 4289155 170.74  70.94   2.02
 4289614 171.89  70.87   1.95
 4290245 148.45  59.44   2.40
 4290384 170.61  70.76   2.36
 4290625 155.24  60.58   2.06
 4291566 170.82  70.63   1.95
 4291897 170.46  70.43   2.36
 4292758 149.75  63.42   2.27
 4293350 149.02  59.11   2.50
 4294054 171.34  59.81   2.26
 4294378 148.67  59.78   2.40
 4295209 153.06  61.23   2.09
 4295771 171.18  70.54   2.35
 4296223 170.02  70.42   2.36
 4297050 148.53  59.06   2.06
 4297068 170.17  70.79   2.52
 4298006 148.79  70.15   2.35
 4298086 170.62  59.65   2.54
 4299009 149.25  59.47   2.30
 4299924 148.01  64.45   2.14
 4300517 149.78  61.36   2.53
 4301340 170.73  70.10   2.03
 4301500 161.07  59.72   2.47
 4301707 171.47  59.56   2.44
 4301734 171.82  70.02   2.31
 4302192 149.82  66.68   2.12
 4302766 148.83  59.86   2.29
 4303739 171.47  59.45   2.44
 4303749 149.63  59.67   2.42
 4304445 148.31  70.92   2.18
 4305431 170.92  62.38   2.33
 4305861 148.55  69.97   2.26
 4306330 149.73  62.13   2.15
 4306620 170.24  62.37   2.07
 4306986 170.46  70.55   2.53
 4307244 148.76  63.06   2.24
 4308099 149.63  59.53   2.15
 4308752 158.22  63.56   2.13
 4308980 148.90  70.62   2.28
 4309385 161.28  61.79   2.24
 4309828 171.77  63.72   2.34
 4310232 148.37  69.64   2.18
 4311142 170.38  70.04   2.07
 4311575 171.27  70.32   2.24
 4312274 171.27  66.53   2.37
 4312294 170.28  70.16   2.48
 4313038 167.32  64.12   2.03
 4313915 170.86  59.83   2.21
 4314556 165.01  59.51   2.48
 4315041 170.75  62.12   2.24
 4315165 160.77  70.59   2.45
 4315694 150.16  70.10   2.26
 4316466 170.06  63.79   2.28
 4316473 148.33  59.71   1.98
 4317159 171.21  59.28   2.44
 4317982 170.81  59.12   2.48
 4318612 166.17  68.95   2.28
 4319273 149.10  66.07   2.15
 4320160 155.12  62.56   2.24
 4320799 170.28  70.69   2.08
 4321699 171.81  59.22   1.97
 4321841 170.21  59.32   2.28
 4322832 170.20  59.27   2.19
 4323040 148.82  61.43   2.06
 4324027 148.90  62.27   2.53
 4324393 167.46  70.16   2.23
 4324552 148.14  70.18   2.45
 4324610 148.64  68.55   2.19
 4325600 149.33  65.28   2.00
 4326529 149.40  59.37   2.27
 4327218 149.40  59.64   2.11
 4327409 170.45  69.30   2.33
 4327707 171.43  70.80   2.40
 4328482 148.13  59.52   2.22
 4329305 170.37  59.75   2.37
 4329843 148.52  70.10   2.02
 4330767 170.55  70.63   2.41
 4331383 171.89  68.61   2.46
 4332323 171.90  70.63   2.21
 4332601 149.98  59.93   2.15
 4333045 154.14  67.64   2.31
 4333067 169.97  59.24   2.16
 4333387 171.12  69.43   2.37
 4333745 148.62  59.12   2.35
 4334596 170.44  59.36   2.06
 4335233 170.88  59.45   2.11
 4335840 149.98  64.16   2.21
 4336791 170.97  59.08   2.34
 4337204 148.24  59.24   1.98
 4337851 170.73  59.31   2.49
 4338721 162.20  59.86   2.46
 4339143 170.29  59.41   2.30
 4339259 149.79  64.97   2.37
 4340152 163.72  66.92   2.15
 4340438 170.21  63.50   2.22
 4341293 170.05  68.53   2.17
 4342025 171.00  59.67   2.53
 4342292 148.55  59.22   2.21
 4342873 149.04  70.91   1.97
 4342938 148.04  62.17   2.38
 4343766 170.46  60.88   2.52
 4344355 170.24  66.55   2.30
 4345163 151.60  59.72   2.50
 4345781 170.16  59.97   2.47
 4346475 166.70  59.34   2.42
 4346761 160.03  66.78   2.48
 4346982 171.18  70.36   2.12
 4347683 170.63  66.57   2.11
 4348562 170.58  59.49   2.49
 4348773 170.65  68.50   2.27
 4349049 171.58  64.89   2.06
 4349258 171.53  63.52   2.26
 4349860 148.34  59.35   2.33
 4350596 161.77  70.24   2.29
 4350918 152.01  70.69   2.32
 4351046 170.74  59.91   2.28
 4351670 170.99  59.13   2.41
 4352232 148.64  70.78   2.20
 4352728 156.12  68.31   2.37
 4352973 171.05  70.96   2.03
 4353501 162.32  70.53   2.27
 4354166 170.05  66.08   2.21
 4354692 148.66  61.64   2.37
 4354928 171.93  70.24   2.34
 4355441 170.44  59.96   2.26
 4356334 149.59  59.14   2.29
 4356965 149.87  70.72   2.03
 4357914 149.94  68.00   2.15
 4358277 148.95  59.02   2.54
 4358767 170.43  67.02   2.10
 4359027 170.31  66.66   2.08
 4359274 149.73  65.41   2.42
 4359856 171.14  63.15   2.01
 4360168 166.82  67.24   1.99
 4360280 149.94  70.28   2.40
 4360579 157.93  59.63   2.42
 4361040 149.65  59.58   2.49
 4361108 171.08  70.08   2.40
 4362025 171.51  70.01   2.47
 4362209 149.77  70.68   2.11
 4363180 170.74  64.49   2.35
 4363716 170.91  62.07   2.49
 4363877 170.34  63.86   2.18
 4364743 149.51  62.33   2.30
 4365155 149.56  59.35   2.39
 4365888 152.78  68.30   2.29
 4366080 148.77  67.85   2.55
 4366476 171.32  70.93   2.30
 4367081 170.02  66.46   2.38
 4367280 170.71  69.62   2.48
 4367363 149.80  63.93   2.43
 4367597 169.34  59.98   2.14
 4368356 149.48  69.65   2.26
 4369264 171.85  59.12   2.37
 4370055 149.15  59.27   2.22
 4370192 170.54  59.53   2.36
 4370585 171.21  70.79   2.24
 4370630 170.42  69.66   2.34
 4371567 170.95  59.88   2.47
 4371644 148.08  67.28   2.18
 4371765 171.67  70.57   2.36
 4371802 154.87  70.08   2.11
 4372007 148.77  70.93   2.29
 4372778 171.09  70.15   2.21
 4373430 149.37  70.48   2.51
 4374292 149.69  70.23   2.24
 4374937 171.17  59.49   2.45
 4375174 148.27  60.41   2.38
 4375919 170.12  70.94   2.36
 4376644 161.12  70.47   2.46
 4377051 149.35  59.22   2.27
 4377155 149.24  70.48   2.28
 4377688 156.25  70.20   2.25
 4378607 170.66  69.70   2.36
 4378688 162.86  70.45   2.40
 4379418 171.72  70.72   2.44
 4380252 148.82  70.44   2.33
 4380461 170.24  59.95   2.33
 4380707 170.74  67.77   2.34
 4381208 148.22  68.15   2.34
 4381556 165.29  70.72   2.06
 4381819 149.53  67.22   2.49
 4382091 171.08  61.38   2.45
 4382401 170.34  70.60   2.38
 4382508 149.30  59.64   2.10
 4382638 170.09  70.06   2.18
 4383041 171.65  70.85   2.24
 4383800 171.78  59.77   2.41
 4384733 171.41  70.32   2.08
 4384974 148.63  66.01   2.46
 4385196 148.94  70.73   2.36
 4385594 170.01  59.01   2.50
 4386137 148.25  65.09   2.41
 4386342 171.14  59.30   2.07
 4386887 170.30  70.88   2.44
 4387274 167.06  59.62   2.38
 4387697 149.93  70.33   2.14
 4387881 148.40  60.37   2.11
 4388065 148.56  60.52   2.49
 4388557 148.79  59.68   2.48
 4389276 149.16  59.07   2.38
 4389697 148.38  60.60   2.47
 4390674 148.42  70.44   2.10
 4391120 163.70  59.75   2.30
 4391289 149.56  59.51   2.39
 4391572 171.08  68.54   2.11
 4392130 171.10  59.89   2.36
 4392899 171.25  68.53   2.01
 4393498 153.80  69.16   2.18
 4393514 158.57  70.70   2.32
 4393811 156.77  59.67   2.43
 4394457 171.95  59.33   2.41
 4395137 149.34  59.92   2.11
 4395500 156.09  70.09   2.14
 4396299 148.18  59.87   2.45
 4397150 149.02  59.61   2.35
 4398080 170.86  70.31   2.21
 4399024 171.13  59.78   2.48
 4399997 170.95  70.95   2.43
 4400086 148.72  59.59   2.21
 4400793 149.93  67.00   2.51
 4401374 170.43  70.37   2.22
 4401968 171.56  70.97   1.99
 4402883 148.15  59.24   1.97
 4403037 149.11  70.13   2.13
 4403082 171.69  62.43   2.44
 4403515 170.91  62.91   2.38
 4403978 171.54  62.05   2.25
 4404442 170.78  69.23   2.25
 4404533 170.90  67.64   2.44
 4405298 170.49  70.09   2.29
 4406222 149.27  61.94   2.04
 4406468 148.88  70.68   2.26
 4406726 169.27  59.93   2.34
 4406795 148.67  70.19   2.08
 4407612 171.70  70.26   2.42
 4408529 171.79  70.85   2.12
 4409416 149.94  59.05   2.33
 4410185 154.54  59.39   2.07
 4410401 148.64  62.96   2.44
 4410698 163.72  70.55   2.44
 4411205 149.86  70.67   2.19
 4411720 170.98  70.28   2.41
 4411998 149.23  59.16   2.27
 4412532 157.66  59.71   2.07
 4413294 157.61  67.59   2.26
 4414057 171.72  70.75   2.06
 4414783 170.69  69.78   2.42
 4415182 149.11  59.90   2.12
 4416025 148.98  59.19   1.97
 4416938 148.99  59.50   2.14
 4417665 149.07  59.44   2.08
 4417753 149.84  70.78   2.06
 4418652 153.40  69.11   1.95
 4418972 171.16  69.64   2.39
 4419497 170.25  70.39   2.38
 4419686 161.07  60.86   2.13
 4420089 170.28  69.43   2.22
 4420130 148.02  70.89   2.21
 4420323 162.97  59.16   2.34
 4420497 148.36  59.33   2.45
 4420708 149.43  70.16   2.11
 4421613 149.61  62.06   1.96
 4422046 153.10  70.72   2.09
 4422588 162.65  70.89   2.06
 4423550 171.38  59.59   2.41
 4423638 158.56  62.20   2.52
 4424219 148.94  68.19   2.27
 4424694 170.36  59.69   2.07
 4424772 148.54  59.64   2.26
 4425664 171.90  59.46   2.05
 4425834 171.36  68.51   2.20
 4425893 171.04  70.60   2.54
 4426838 149.06  70.49   2.02
 4427593 171.52  70.67   2.06
 4427646 149.62  63.19   2.02
 4428520 167.38  70.46   2.48
 4428869 170.38  64.46   2.25
 4429543 149.80  59.25   2.31
 4430225 170.27  67.54   2.31
 4430308 159.51  68.30   2.19
 4430476 166.20  59.78   2.21
 4430626 149.27  70.41   2.39
 4430913 171.01  70.11   2.10
 4431052 171.59  70.97   2.16
 4431433 170.52  63.07   2.13
 4432257 170.23  70.57   2.53
 4432389 170.79  59.11   2.53
 4432802 149.75  68.43   2.05
 4433443 149.47  61.58   2.01
 4434102 171.15  59.27   2.53
 4434326 167.34  59.91   2.34
 4434635 171.09  70.78   2.23
 4435092 148.37  70.01   2.42
 4435204 160.79  61.29   2.50
 4435466 156.13  65.31   2.09
 4435601 171.91  64.04   2.36
 4436025 148.91  66.72   2.25
 4436395 171.08  59.85   2.09
 4437214 170.54  68.22   2.40
 4437569 170.47  70.73   2.03
 4437755 149.27  70.31   2.14
 4437851 159.22  59.15   2.08
 4438483 171.30  70.47   2.02
 4438875 158.92  63.29   2.33
 4439654 170.38  59.68   2.10
 4440577 170.10  70.32   2.23
 4440886 149.55  59.67   2.34
 4440930 148.71  65.99   2.43
 4441029 149.95  68.82   2.15
 4441873 160.71  70.34   2.29
 4442373 170.32  67.49   2.30
 4442770 153.54  70.72   2.43
 4443535 152.10  67.07   2.16
 4444284 148.52  66.47   2.43
 4445130 149.70  59.64   2.42
 4445336 148.76  59.64   2.12
 4445951 148.54  70.18   2.09
 4446333 149.09  60.14   2.07
 4447120 153.08  70.40   2.53
 4447189 158.28  60.41   2.34
 4447251 170.64  68.13   2.24
 4447977 150.00  69.07   2.40
 4448078 170.24  59.43   2.53
 4448775 149.45  59.76   2.07
 4449451 162.23  70.89   2.01
 4450193 171.34  69.47   2.50
 4450580 149.16  67.82   2.33
 4451386 149.91  65.12   2.22
 4451490 171.99  70.44   2.27
 4451660 171.69  70.86   2.10
 4451704 148.75  65.86   2.23
 4451905 171.08  66.00   2.37
 4452592 148.28  70.53   2.17
 4453200 149.41  70.24   2.10
 4453625 171.05  70.44   2.46
 4453671 159.17  70.52   2.17
 4454319 148.63  59.50   2.02
 4455083 171.69  59.72   2.23
 4455784 170.07  70.51   2.27
 4456462 150.71  59.08   2.05
 4456896 148.93  60.30   2.33
 4456966 148.86  67.07   2.47
 4457013 148.53  59.45   2.22
 4457743 161.33  59.90   2.31
 4458115 157.96  70.45   2.03
 4458853 149.45  70.53   2.44
 4459640 155.98  67.58   2.15
 4460341 149.88  70.07   2.35
 4461137 171.34  59.97   2.11
 4461553 171.08  66.00   2.19
 4461906 170.54  67.86   2.09
 4461993 149.41  67.74   2.09
 4462431 148.69  59.79   2.05
 4462767 159.69  64.67   2.36
 4462954 148.86  59.15   2.18
 4463102 149.35  70.57   2.47
 4463531 148.35  69.18   2.13
 4464041 170.73  70.52   2.04
 4464469 148.92  59.89   2.45
 4464985 148.19  60.26   2.29
 4465402 171.36  70.15   2.21
 4465407 160.60  70.15   2.35
 4465656 148.71  70.18   2.02
 4465823 162.81  67.16   2.49
 4466275 148.12  59.75   2.36
 4467040 170.73  59.75   2.43
 4467080 171.05  70.38   2.13
 4467872 148.09  68.95   2.29
 4468500 170.35  59.71   2.22
 4469335 170.25  65.52   2.47
 4470225 149.05  59.61   2.26
 4471207 149.69  65.90   2.19
 4472026 148.82  70.27   2.22
 4472714 148.65  70.45   2.26
 4473144 148.34  70.69   2.23
 4473950 154.58  70.30   2.40
 4474474 170.11  59.75   2.15
 4475381 170.98  59.30   2.43
 4475630 170.33  70.28   2.21
 4476361 171.54  70.03   2.23
 4476761 149.14  67.09   2.10
 4477375 148.88  59.47   2.13
 4478125 170.09  65.53   2.35
 4478125 170.66  70.25   2.35
 4478659 171.57  70.87   2.04
 4479115 154.64  70.42   2.13
 4479922 161.61  70.86   1.97
 4480691 149.97  70.15   2.25
 4481113 148.06  70.58   2.20
 4481378 171.08  63.46   2.12
 4482305 170.45  61.51   2.24
 4482319 170.93  59.87   2.22
 4482618 161.97  70.74   2.34
 4483014 148.11  70.43   2.08
 4483650 169.56  70.07   2.35
 4484425 171.99  59.29   2.22
 4484783 170.60  70.11   2.40
 4485249 171.62  70.24   2.44
 4485878 154.68  63.40   2.42
 4486007 150.10  60.11   2.13
 4486195 171.81  59.66   2.43
 4486765 149.44  65.57   2.01
 4487396 148.39  63.17   2.50
 4488380 171.12  70.54   2.07
 4488467 170.53  59.04   2.09
 4489138 148.30  61.91   2.12
 4489372 171.02  59.12   2.13
 4490320 149.14  70.20   2.50
 4490537 148.97  59.00   2.10
 4490817 170.97  60.26   2.09
 4491645 149.16  59.89   2.18
 4492434 171.10  70.02   2.24
 4493379 170.14  59.07   2.42
 4493867 171.26  59.75   2.06
 4494308 171.83  68.61   2.50
 4495060 171.50  70.62   2.48
 4495829 170.15  59.34   2.12
 4496075 148.22  70.68   2.32
 4496307 149.19  70.52   2.11
 4496412 171.47  59.17   2.02
 4496646 153.70  65.33   2.19
 4496977 171.53  66.73   2.29
 4497258 170.25  70.76   1.96
 4497355 171.02  59.44   2.11
 4497917 149.50  59.96   2.50
 4498067 148.21  70.59   2.07
 4498301 149.54  59.93   2.39
 4498412 155.23  59.75   2.09
 4499155 158.34  70.45   2.48
 4499261 160.65  66.42   1.96
 4499343 148.47  68.45   2.47
 4499751 149.59  70.74   2.30
 4500500 168.05  59.33   2.04
